Election,CandidateID,CandidateName,ContributionType,City,State,ZipCode,Amount,PurposeCode,Purpose
2017,1752,"Abbey,Laurel-Smith",Corporation,Los Angeles,CA,90071,199,Professional Services,Prof. Srvcs.
2017,1752,"Abbey,Laurel-Smith",Corporation,Los Angeles,CA,90071,199,Professional Services,Prof. Srvcs.
2017,1752,"Abbey,Laurel-Smith",Corporation,Los Angeles,CA,90071,199,Professional Services,Prof. Srvcs.
2017,1752,"Abbey,Laurel-Smith",Corporation,Los Angeles,CA,90071,199,Campaign Literature,Campgn Lit.
2017,1752,"Abbey,Laurel-Smith",Corporation,Los Angeles,CA,90071,199,Campaign Literature,Campgn Lit.
2017,1752,"Abbey,Laurel-Smith",Corporation,Los Angeles,CA,90071,199,Campaign Literature,Campgn Lit.
2017,1752,"Abbey,Laurel-Smith",Corporation,Los Angeles,CA,90071,199,Campaign Literature,Campgn Lit.
2017,1752,"Abbey,Laurel-Smith",Corporation,Los Angeles,CA,90071,199,Fundraising,Fundraising
2017,1752,"Abbey,Laurel-Smith",Corporation,Los Angeles,CA,90071,199,Professional Services,Prof. Srvcs.
2017,2040,"Garrett,Bowser",Corporation,Los Angeles,CA,90071,29,Other,Other: explntion
2017,2040,"Garrett,Bowser",Corporation,Los Angeles,CA,90071,29,Other,Other: explntion
2017,2040,"Garrett,Bowser",Corporation,Los Angeles,CA,90071,29,Other,Other: explntion
2017,2040,"Garrett,Bowser",Corporation,Los Angeles,CA,90071,29,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Corporation,New York,NY,10022,538.8,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Corporation,New York,NY,10022,90,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,,,,39.99,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,,,,105.96,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,,,,254.84,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,,,,39.99,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,,,,9.99,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,,,,115.95,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,,,,39.99,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,Flushing,NY,11354,3825,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Corporation,New York,NY,10036,300,Office Rent,Office Rent
2017,326,"Bill,de Blasio",Corporation,Corona,NY,11368,53,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,Corona,NY,11368,75,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Other,Brooklyn,NY,11209,500,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Other,Brooklyn,NY,11209,300,Printing Expenses,Print Ads
2017,2084,"Richard,Bashner",Corporation,New York,NY,10007,313.29,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Corporation,New York,NY,10007,-141.36,,
2017,326,"Bill,de Blasio",Corporation,New York,NY,10007,179.63,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,New York,NY,10007,604.42,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,New York,NY,10007,782.74,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,New York,NY,10007,168.32,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,New York,NY,10007,1090.5,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,New York,NY,10007,360.17,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,New York,NY,10007,667.42,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2071,"Nicole,Malliotakis",Individual,Flushing,NY,11355,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Flushing,NY,11355,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Flushing,NY,11355,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Flushing,NY,11355,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Flushing,NY,11355,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Flushing,NY,11355,23.58,Advance Repayment,Advance Repaymnt
2017,2071,"Nicole,Malliotakis",Individual,Flushing,NY,11355,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,Washington,DC,20005,2400,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,Washington,DC,20005,1500,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,Washington,DC,20005,1500,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,Washington,DC,20005,2400,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,Washington,DC,20005,2400,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,Washington,DC,20005,1500,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,Washington,DC,20005,300,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,Washington,DC,20005,1950,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,Washington,DC,20005,1950,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,Washington,DC,20005,1500,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,Washington,DC,20005,1500,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,Washington,DC,20005,1500,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,Washington,DC,20005,1500,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,New York,NY,10024,130.51,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,80,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,240,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,10,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,2.5,Campaign Literature,Campgn Lit.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11201,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11201,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11201,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11201,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11201,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11201,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11201,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11201,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11201,52.23,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11201,7.66,Advance Repayment,Advance Repaymnt
2017,2071,"Nicole,Malliotakis",Corporation,Fresh Meadows,NY,11366,51.01,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Individual,Little Rock,AR,72207,2500,Campaign Consultants,Campgn Consuls.
2017,2071,"Nicole,Malliotakis",Individual,Little Rock,AR,72207,2500,Campaign Consultants,Campgn Consuls.
2017,2071,"Nicole,Malliotakis",Individual,Little Rock,AR,72207,2500,Campaign Consultants,Campgn Consuls.
2017,2071,"Nicole,Malliotakis",Individual,Little Rock,AR,72207,2500,Campaign Consultants,Campgn Consuls.
2017,2071,"Nicole,Malliotakis",Individual,Little Rock,AR,72207,2500,Campaign Consultants,Campgn Consuls.
2017,2071,"Nicole,Malliotakis",Individual,Little Rock,AR,72207,2500,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Corporation,New York,NY,10029,60.08,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Individual,Woodside,NY,11377,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Woodside,NY,11377,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Woodside,NY,11377,125,Fundraising,Fundraising
2017,,"Sal,Albanese",Corporation,Minneapolis,MN,55405,10000,Campaign Consultants,Campgn Consuls.
2017,,"Sal,Albanese",Corporation,Minneapolis,MN,55405,68000,Other,Other: explntion
2017,,"Sal,Albanese",Corporation,Minneapolis,MN,55405,5653.03,Campaign Consultants,Campgn Consuls.
2017,,"Sal,Albanese",Corporation,Minneapolis,MN,55405,11750,Campaign Consultants,Campgn Consuls.
2017,,"Sal,Albanese",Corporation,Minneapolis,MN,55405,11750,Campaign Consultants,Campgn Consuls.
2017,,"Sal,Albanese",Corporation,Minneapolis,MN,55405,5000,Campaign Consultants,Campgn Consuls.
2017,,"Sal,Albanese",Corporation,Minneapolis,MN,55405,7063.9,Campaign Consultants,Campgn Consuls.
2017,,"Sal,Albanese",Corporation,Minneapolis,MN,55405,17750,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Corporation,New York,NY,10034,728,Office Rent,Office Rent
2017,1969,"Ahsan,Syed",Corporation,Brooklyn,NY,11236,281,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Individual,Flushing,NY,11358,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Limited Liability Company,Long Island City,NY,11101,5080.84,Petition Expenses,Petition Expns.
2017,326,"Bill,de Blasio",Limited Liability Company,Long Island City,NY,11101,5438.31,Petition Expenses,Petition Expns.
2017,326,"Bill,de Blasio",Limited Liability Company,Long Island City,NY,11101,2716.43,Petition Expenses,Petition Expns.
2017,,"Sal,Albanese",Corporation,Long Island City,NY,11101,217,Petition Expenses,Petition Expns.
2017,,"Sal,Albanese",Corporation,Long Island City,NY,11101,1033.16,Petition Expenses,Petition Expns.
2017,2054,"Robert,Gangi",Other,New York,NY,10014,36,Petition Expenses,Petition Expns.
2017,,"Sal,Albanese",Other,New York,NY,10004,200,Voter Registration,Regis. Mtl/Srvs.
2017,326,"Bill,de Blasio",Corporation,New York,NY,10036,1200,Fundraising,Fundraising
2017,2055,"Roque,De La Fuente",Limited Liability Company,Whitestone,NY,11357,5000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,1903,"James,Berry",Corporation,,,,7.56,Professional Services,Prof. Srvcs.
2017,2055,"Roque,De La Fuente",Corporation,Hollis,NY,11423,19.8,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Other,Brooklyn,NY,11203,250,Other,Other: explntion
2017,2084,"Richard,Bashner",Limited Liability Company,Long Island City,NY,11101,816.56,Petition Expenses,Petition Expns.
2017,2071,"Nicole,Malliotakis",Other,Albany,NY,12248,17.5,Other,Other: explntion
2017,2084,"Richard,Bashner",Other,,,,415.48,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Other,,,,66.48,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2054,"Robert,Gangi",Other,Binghamton,NY,13902,1138.33,Campaign Workers Salaries,Campgn Wrkrs $$
2017,,"Sal,Albanese",Political Action Committee,Brooklyn,NY,11229,1500,Petition Expenses,Petition Expns.
2017,2071,"Nicole,Malliotakis",Individual,Kew Gardens,NY,11415,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Kew Gardens,NY,11415,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Other,Maspeth,NY,11378,73.15,Other,Other: explntion
2017,2055,"Roque,De La Fuente",Limited Liability Company,New York,NY,10167,256.97,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Limited Liability Company,Brooklyn,NY,11201,6000,Printing Expenses,Print Ads
2017,2071,"Nicole,Malliotakis",Limited Liability Company,Brooklyn,NY,11201,50000,Printing Expenses,Print Ads
2017,2071,"Nicole,Malliotakis",Limited Liability Company,Brooklyn,NY,11201,50000,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Limited Liability Company,Brooklyn,NY,11201,25000,Printing Expenses,Print Ads
2017,326,"Bill,de Blasio",Other,New York,NY,10038,351.43,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Other,New York,NY,10038,115.49,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Other,New York,NY,10038,70.84,Other,Other: explntion
2017,326,"Bill,de Blasio",Other,New York,NY,10038,298.35,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,Milwaukee,WI,53202,275.99,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,10000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,10000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,14000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,15000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,9000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,3000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,3000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,3000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,3000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,3000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,10000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,20000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,10000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,10000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,10000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,45,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,10000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,10000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,10000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,10000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,31.56,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,10000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,10000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,Brooklyn,NY,11238,10000,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Corporation,New York,NY,10011,95.03,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Corporation,Staten Island,NY,10302,40,Printing Expenses,Print Ads
2017,2055,"Roque,De La Fuente",Individual,New York,NY,10028,10000,Campaign Consultants,Campgn Consuls.
2017,2055,"Roque,De La Fuente",Individual,New York,NY,10028,10000,Campaign Consultants,Campgn Consuls.
2017,2055,"Roque,De La Fuente",Individual,New York,NY,10028,1816,Advance Repayment,Advance Repaymnt
2017,2071,"Nicole,Malliotakis",Corporation,SAN JOSE,CA,95101,325,Campaign Workers Salaries,Campgn Wrkrs $$
2017,,"Sal,Albanese",Corporation,New York,NY,10013,859.76,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Whitestone,NY,11357,489.94,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,New York,NY,10036,90.75,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Individual,Staten Island,NY,10314,2505.22,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,Brooklyn,NY,11249,150,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,Newark,NJ,7101,1200.72,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,Newark,NJ,7101,6003.6,Campaign Workers Salaries,Campgn Wrkrs $$
