,Election,CandidateID,CandidateName,ContributionType,City,State,ZipCode,Amount,PurposeCode,Purpose
87,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10012.0,50000.0,Television Ads,Television Ads.
88,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10012.0,79998.0,Television Ads,Television Ads.
89,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10012.0,5069.0,Television Ads,Television Ads.
90,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10012.0,60000.0,Television Ads,Television Ads.
91,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10012.0,50000.0,Television Ads,Television Ads.
92,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10012.0,200000.0,Television Ads,Television Ads.
93,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10012.0,25330.0,Television Ads,Television Ads.
94,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10012.0,60000.0,Television Ads,Television Ads.
95,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10012.0,9180.0,Television Ads,Television Ads.
96,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10012.0,132260.0,Television Ads,Television Ads.
97,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10012.0,274051.0,Television Ads,Television Ads.
98,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10012.0,29979.0,Television Ads,Television Ads.
99,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10012.0,59784.0,Television Ads,Television Ads.
100,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10012.0,6128.0,Television Ads,Television Ads.
101,2005,Y2,"A. Gifford,Miller",Individual,Queens,NY,,337.0,Petition Expenses,Petition Expns.
102,2005,Y2,"A. Gifford,Miller",Individual,Queens,NY,,248.0,Petition Expenses,Petition Expns.
103,2005,Y2,"A. Gifford,Miller",Individual,Queens,NY,,308.0,Campaign Workers Salaries,Campgn Wrkrs $$
104,2005,Y2,"A. Gifford,Miller",Individual,Queens,NY,,2000.0,Campaign Consultants,Campgn Consuls.
105,2005,Y2,"A. Gifford,Miller",Individual,Queens,NY,,225.0,Campaign Workers Salaries,Campgn Wrkrs $$
106,2005,Y2,"A. Gifford,Miller",Individual,Queens,NY,,300.0,Campaign Workers Salaries,Campgn Wrkrs $$
107,2005,Y2,"A. Gifford,Miller",Individual,Queens,NY,,100.0,Campaign Workers Salaries,Campgn Wrkrs $$
108,2005,Y2,"A. Gifford,Miller",Individual,Queens,NY,11414.0,1300.0,Campaign Workers Salaries,Campgn Wrkrs $$
109,2005,Y2,"A. Gifford,Miller",Individual,Queens,NY,11414.0,1500.0,Campaign Workers Salaries,Campgn Wrkrs $$
110,2005,Y2,"A. Gifford,Miller",Individual,Queens,NY,11414.0,1500.0,Campaign Workers Salaries,Campgn Wrkrs $$
111,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,395.0,Other,Other: explntion
112,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
113,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
114,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
115,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
116,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
117,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
118,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
119,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
120,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,770.0,Other,Other: explntion
121,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,257.0,Other,Other: explntion
122,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,296.0,Other,Other: explntion
123,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,99.0,Other,Other: explntion
124,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,296.0,Other,Other: explntion
125,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,99.0,Other,Other: explntion
126,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Office Expenses,Office Expenses
127,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,313.0,Campaign Workers Salaries,Campgn Wrkrs $$
128,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,420.0,Campaign Workers Salaries,Campgn Wrkrs $$
129,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,313.0,Campaign Workers Salaries,Campgn Wrkrs $$
130,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,420.0,Campaign Workers Salaries,Campgn Wrkrs $$
131,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,452.0,Campaign Workers Salaries,Campgn Wrkrs $$
132,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,296.0,Other,Other: explntion
133,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,99.0,Other,Other: explntion
134,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,602.0,Office Expenses,Office Expenses
135,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,201.0,Office Expenses,Office Expenses
136,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,296.0,Other,Other: explntion
137,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,99.0,Other,Other: explntion
138,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
139,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
140,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
141,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
142,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
143,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
144,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
145,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
146,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,395.0,Other,Other: explntion
147,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,395.0,Other,Other: explntion
148,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,694.0,Other,Other: explntion
149,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,278.0,Other,Other: explntion
150,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
151,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
152,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
153,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
154,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
155,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
156,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
157,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,93.0,Other,Other: explntion
158,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
159,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
160,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
161,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,231.0,Other,Other: explntion
162,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
163,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
164,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
165,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
166,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
167,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,292.0,Other,Other: explntion
168,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,97.0,Other,Other: explntion
169,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,446.0,Campaign Workers Salaries,Campgn Wrkrs $$
170,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,752.0,Campaign Workers Salaries,Campgn Wrkrs $$
171,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,374.0,Campaign Workers Salaries,Campgn Wrkrs $$
172,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,514.0,Campaign Workers Salaries,Campgn Wrkrs $$
173,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10020.0,334.0,Campaign Workers Salaries,Campgn Wrkrs $$
174,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10016.0,5.0,Office Expenses,Office Expenses
175,2005,AY,"Fernando,Ferrer",Corporation,New York,NY,10016.0,28.0,Office Expenses,Office Expenses
176,2005,BB,"Anthony,Weiner",Corporation,New York,NY,10011.0,25.0,Other,Other: explntion
177,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,65.0,Office Expenses,Office Expenses
178,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,18187.0,Office Expenses,Office Expenses
179,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,45.0,Other,Other: explntion
180,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,4839.0,Other,Other: explntion
181,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,47.0,Office Expenses,Office Expenses
182,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,9.0,Office Expenses,Office Expenses
183,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,12418.0,Office Expenses,Office Expenses
184,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1894.0,Office Expenses,Office Expenses
185,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,50.0,Office Expenses,Office Expenses
186,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,11.0,Office Expenses,Office Expenses
187,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,12021.0,Office Expenses,Office Expenses
188,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1958.0,Office Expenses,Office Expenses
189,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,53.0,Office Expenses,Office Expenses
190,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,10.0,Office Expenses,Office Expenses
191,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,12965.0,Office Expenses,Office Expenses
192,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1958.0,Office Expenses,Office Expenses
193,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,51.0,Office Expenses,Office Expenses
194,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,10.0,Office Expenses,Office Expenses
195,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,12955.0,Office Expenses,Office Expenses
196,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1958.0,Office Expenses,Office Expenses
197,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1658.0,Petition Expenses,Petition Expns.
198,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,7.0,Petition Expenses,Petition Expns.
199,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1740.0,Petition Expenses,Petition Expns.
200,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,7.0,Petition Expenses,Petition Expns.
201,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1739.0,Petition Expenses,Petition Expns.
202,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,5.0,Petition Expenses,Petition Expns.
203,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,533.0,Petition Expenses,Petition Expns.
204,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1283.0,Office Expenses,Office Expenses
205,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,788.0,Office Expenses,Office Expenses
206,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,116.0,Office Expenses,Office Expenses
207,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,74.0,Office Expenses,Office Expenses
208,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1283.0,Office Expenses,Office Expenses
209,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,788.0,Office Expenses,Office Expenses
210,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,2947.0,Office Expenses,Office Expenses
211,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1157.0,Office Expenses,Office Expenses
212,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,37.0,Office Expenses,Office Expenses
213,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,16.0,Office Expenses,Office Expenses
214,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,7554.0,Office Expenses,Office Expenses
215,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1318.0,Office Expenses,Office Expenses
216,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1709.0,Office Expenses,Office Expenses
217,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,875.0,Office Expenses,Office Expenses
218,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,51.0,Office Expenses,Office Expenses
219,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,10.0,Office Expenses,Office Expenses
220,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,14500.0,Office Expenses,Office Expenses
221,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,61.0,Office Expenses,Office Expenses
222,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,19777.0,Office Expenses,Office Expenses
223,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,73.0,Office Expenses,Office Expenses
224,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,20746.0,Office Expenses,Office Expenses
225,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1869.0,Office Expenses,Office Expenses
226,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,7883.0,Office Expenses,Office Expenses
227,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,12.0,Office Expenses,Office Expenses
228,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,43.0,Office Expenses,Office Expenses
229,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,12.0,Office Expenses,Office Expenses
230,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,45.0,Office Expenses,Office Expenses
231,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1300.0,Office Expenses,Office Expenses
232,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,7523.0,Office Expenses,Office Expenses
233,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,11.0,Office Expenses,Office Expenses
234,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,42.0,Office Expenses,Office Expenses
235,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,2000.0,Office Expenses,Office Expenses
236,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,8094.0,Office Expenses,Office Expenses
237,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1885.0,Office Expenses,Office Expenses
238,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,8050.0,Office Expenses,Office Expenses
239,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,12.0,Office Expenses,Office Expenses
240,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,43.0,Office Expenses,Office Expenses
241,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,51.0,Office Expenses,Office Expenses
242,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,10.0,Office Expenses,Office Expenses
243,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,12955.0,Office Expenses,Office Expenses
244,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1958.0,Office Expenses,Office Expenses
245,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,47.0,Office Expenses,Office Expenses
246,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,1720.0,Office Expenses,Office Expenses
247,2005,AY,"Fernando,Ferrer",Corporation,Parsippany,NJ,7054.0,10909.0,Office Expenses,Office Expenses
