Election,CandidateID,CandidateName,ContributionType,City,State,ZipCode,Amount,PurposeCode,Purpose
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,832.47,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,2099.38,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,1250.76,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,2236.01,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,1357.73,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,7239.51,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,4046.83,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,10849.44,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,6706.28,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,6268.53,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,3793.82,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,8385.47,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,4998.74,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,4312.03,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,7231.57,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,3105.19,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,4951.54,Fundraising,Fundraising
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,279.83,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,499.65,Fundraising,Fundraising
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,634.36,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,241.15,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,17.25,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,3.15,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,1.28,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,51.64,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,189.45,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,48.42,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,212.31,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,23.85,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,15.93,Political Contributions,Polit Contribs.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,15053.69,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,526.08,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,1125,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,750,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,750,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,2978.37,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,2500,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,2904.82,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,2512.7,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,2608.9,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,2500,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,2500,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,15000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,15000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,15000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,15000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,BOWLING GREEN,NY,10004,15000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,526.8,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,5931.6,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,184.58,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,76.05,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,126.45,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,1313.75,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,1156.95,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,252.9,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,994.95,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,25,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,879.75,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,126.45,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,126.45,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,879.75,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,15,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,879.75,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,168.83,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,879.75,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,75.83,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,15,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,879.75,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,75.83,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,879.75,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,141.45,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,141.45,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,75.83,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,879.75,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,70.05,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,141.45,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,2874.06,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,148.75,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,151.95,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,5610.61,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,382.09,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,97.65,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,165.95,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,493.94,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,169.45,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,6481.17,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,7177.73,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,584.97,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,176.45,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,188.26,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,603.75,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,6647.78,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,848.24,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,6340.31,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,597.82,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2303,"Shaun,Donovan",Limited Liability Company,El Paso,TX,79912,188.26,Campaign Workers Salaries,Campgn Wrkrs $$
2021,1160,"Ruben,Diaz Jr.",Other,Brooklyn,NY,11221,100,Other,Other: explntion
2021,2303,"Shaun,Donovan",Limited Liability Company,Forest Hills,NY,11375,300,Professional Services,Prof. Srvcs.
2021,2303,"Shaun,Donovan",Limited Liability Company,Rego Park,NY,11374,1193.48,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,Rego Park,NY,11374,8000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,Rego Park,NY,11374,3000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,Rego Park,NY,11374,3000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,Rego Park,NY,11374,3000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,Rego Park,NY,11374,3000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,Rego Park,NY,11374,3000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,Rego Park,NY,11374,8000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,Rego Park,NY,11374,8000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,Rego Park,NY,11374,8000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,Rego Park,NY,11374,8000,Campaign Consultants,Campgn Consuls.
2021,2303,"Shaun,Donovan",Limited Liability Company,Rego Park,NY,11374,8000,Campaign Consultants,Campgn Consuls.
2021,1160,"Ruben,Diaz Jr.",Corporation,New York,NY,10016,1000,Other,Other: explntion
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,165.12,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,10,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,15,Other,Other: explntion
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,50,Other,Other: explntion
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,0.25,Other,Other: explntion
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,0.75,Other,Other: explntion
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,15,Other,Other: explntion
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,0.75,Other,Other: explntion
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,0.5,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,1.5,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,1.46,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,1.25,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,2.17,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,3.09,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,5.68,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,12.22,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,85.92,Other,Other: explntion
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,10,Other,Other: explntion
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,133.86,Other,Other: explntion
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,34.71,Other,Other: explntion
2021,2303,"Shaun,Donovan",Other,New York,NY,10001,-50,,
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,12.02,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,14.14,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,58.62,Petition Expenses,Petition Expns.
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,78.59,Petition Expenses,Petition Expns.
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,29.39,Petition Expenses,Petition Expns.
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,2.17,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,14.14,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,82.62,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,14.14,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,337.33,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,18.27,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,21.76,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,14.14,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,254.07,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,234.03,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,230.05,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,21.76,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,30.97,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,214.48,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,11.69,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,19.59,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,178.97,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,184,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,485.42,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,50.07,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,105.49,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,105.49,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,21.94,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,14.14,Office Expenses,Office Expenses
2021,2303,"Shaun,Donovan",Corporation,Seattle,WA,98109,-105.49,,
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,19.56,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,71.72,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,27.69,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,178.09,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,34.83,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,260.21,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,86.01,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,86.01,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,48.99,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,42.46,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,43.54,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,39.08,Petition Expenses,Petition Expns.
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,139.01,Petition Expenses,Petition Expns.
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,54.15,Petition Expenses,Petition Expns.
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,36.64,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,57.53,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,178.09,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,21.73,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,229.87,Office Expenses,Office Expenses
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,-48.99,,
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,-42.46,,
2021,1991,"Aaron,Foldenauer",Corporation,Seattle,WA,98109,-86.01,,
2021,2303,"Shaun,Donovan",Corporation,DFW Airport,TX,75261,270.4,Other,Other: explntion
2021,2303,"Shaun,Donovan",Corporation,DFW Airport,TX,75261,258.4,Other,Other: explntion
2021,2303,"Shaun,Donovan",Corporation,DFW Airport,TX,75261,258.4,Other,Other: explntion
2021,2303,"Shaun,Donovan",Corporation,Washington,DC,20001,244,Other,Other: explntion
2021,2303,"Shaun,Donovan",Corporation,Washington,DC,20001,99,Other,Other: explntion
2021,2303,"Shaun,Donovan",Corporation,Washington,DC,20001,-122,,
2021,2303,"Shaun,Donovan",Corporation,Washington,DC,20001,-19,,
2021,2303,"Shaun,Donovan",Corporation,Washington,DC,20001,-13,,
2021,2279,"Loree,Sutton",Individual,E ATLANTC BCH,NY,11561,1040.49,Campaign Consultants,Campgn Consuls.
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,83.8,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,115.8,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,357.8,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,36.8,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,83,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,90.7,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,373,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,74.2,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,53.5,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,290.6,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,97.34,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,7,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,68.9,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,256,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,59.8,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,17.5,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,30,Fundraising,Fundraising
2021,2563,"Sara,Tirschwell",Corporation,New Orleans,LA,70112,12.5,Fundraising,Fundraising
