,Election,CandidateID,CandidateName,ContributionType,City,State,ZipCode,Amount,PurposeCode,Purpose
18,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10019.0,22.0,Other,Other: explntion
19,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10019.0,34.0,Other,Other: explntion
20,2013,326.0,"Bill,de Blasio",Limited Liability Company,New York,NY,,11.0,Fundraising,Fundraising
21,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,,44.0,Other,Other: explntion
22,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,,43.0,Other,Other: explntion
23,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,,27.0,Other,Other: explntion
24,2013,260.0,"William,Thompson, Jr.",Limited Liability Company,New York,NY,,45.0,Other,Other: explntion
25,2013,260.0,"William,Thompson, Jr.",Limited Liability Company,New York,NY,,45.0,Other,Other: explntion
26,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,,42.0,Other,Other: explntion
27,2013,326.0,"Bill,de Blasio",Corporation,,,,500.0,Fundraising,Fundraising
28,2013,1690.0,"Joseph,Lhota",Other,New York,NY,10009.0,112.0,Other,Other: explntion
29,2013,1690.0,"Joseph,Lhota",Other,New York,NY,10009.0,70.0,Other,Other: explntion
30,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10018.0,40.0,Other,Other: explntion
31,2013,204.0,"Christine,Quinn",Corporation,Montclair,NJ,7042.0,1083.0,Fundraising,Fundraising
32,2013,326.0,"Bill,de Blasio",Corporation,,,,70.75,Other,Other: explntion
33,2013,260.0,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,27.0,Other,Other: explntion
34,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10016.0,32.0,Other,Other: explntion
35,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10010.0,40.0,Other,Other: explntion
36,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,,13.0,Other,Other: explntion
37,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,,13.0,Other,Other: explntion
38,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10022.0,15.0,Other,Other: explntion
39,2013,,"Anthony,Weiner",Corporation,New York,NY,10036.0,5.0,Other,Other: explntion
40,2013,260.0,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10001.0,21.0,Other,Other: explntion
41,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,16.0,Other,Other: explntion
42,2013,326.0,"Bill,de Blasio",Corporation,New York,NY,,233.65,Fundraising,Fundraising
43,2013,204.0,"Christine,Quinn",Corporation,New York,NY,10007.0,279.9,Office Expenses,Office Expenses
44,2013,260.0,"William,Thompson, Jr.",Corporation,Bronx,NY,10461.0,45.0,Other,Other: explntion
45,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10019.0,20.0,Other,Other: explntion
46,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10019.0,26.0,Other,Other: explntion
47,2013,326.0,"Bill,de Blasio",Corporation,New York,NY,10013.0,650.0,Fundraising,Fundraising
48,2013,1666.0,"Erick,Salgado",Corporation,Los Angeles,CA,90007.0,47.0,Other,Other: explntion
49,2013,1666.0,"Erick,Salgado",Corporation,Los Angeles,CA,90007.0,56.0,Other,Other: explntion
50,2013,1666.0,"Erick,Salgado",Corporation,Los Angeles,CA,90007.0,56.0,Other,Other: explntion
51,2013,1666.0,"Erick,Salgado",Corporation,Los Angeles,CA,90007.0,56.0,Other,Other: explntion
52,2013,1666.0,"Erick,Salgado",Corporation,Los Angeles,CA,90007.0,28.0,Other,Other: explntion
53,2013,1666.0,"Erick,Salgado",Corporation,Los Angeles,CA,90007.0,33.0,Other,Other: explntion
54,2013,1666.0,"Erick,Salgado",Corporation,Los Angeles,CA,90007.0,33.0,Other,Other: explntion
55,2013,1666.0,"Erick,Salgado",Corporation,Los Angeles,CA,90007.0,33.0,Other,Other: explntion
56,2013,1666.0,"Erick,Salgado",Corporation,Los Angeles,CA,90007.0,33.0,Other,Other: explntion
57,2013,1666.0,"Erick,Salgado",Corporation,Los Angeles,CA,90007.0,47.0,Other,Other: explntion
58,2013,1666.0,"Erick,Salgado",Corporation,Los Angeles,CA,90007.0,47.0,Other,Other: explntion
59,2013,326.0,"Bill,de Blasio",Corporation,New York,NY,10001.0,6900.0,Other,Other: explntion
60,2013,326.0,"Bill,de Blasio",Corporation,New York,NY,10001.0,16233.26,Other,Other: explntion
61,2013,,"Sal,Albanese",Corporation,Staten Island,NY,10301.0,420.0,Fundraising,Fundraising
62,2013,326.0,"Bill,de Blasio",Party Committee,Brooklyn,NY,11229.0,150.0,Voter Registration,Regis. Mtl/Srvs.
63,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10004.0,1700.0,Television Ads,Television Ads.
64,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10004.0,4224.24,Fundraising,Fundraising
65,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,,38.0,Other,Other: explntion
66,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10036.0,25.0,Other,Other: explntion
67,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10021.0,36.0,Other,Other: explntion
68,2013,,"Anthony,Weiner",Corporation,New York,NY,10018.0,18000.0,Office Rent,Office Rent
69,2013,,"Anthony,Weiner",Corporation,New York,NY,10018.0,3333.33,Office Rent,Office Rent
70,2013,,"Anthony,Weiner",Corporation,New York,NY,10018.0,6666.66,Office Rent,Office Rent
71,2013,,"Anthony,Weiner",Corporation,New York,NY,10018.0,10000.0,Office Rent,Office Rent
72,2013,326.0,"Bill,de Blasio",Corporation,,,,35.0,Other,Other: explntion
73,2013,,"Anthony,Weiner",Corporation,Brooklyn,NY,11215.0,63.23,Office Expenses,Office Expenses
74,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10065.0,29.0,Other,Other: explntion
75,2013,260.0,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10021.0,19.0,Other,Other: explntion
76,2013,,"John,Liu",Corporation,New York,NY,10023.0,2500.0,Television Ads,Television Ads.
77,2013,1796.0,"Jack,Hidary",Corporation,New York,NY,10013.0,5.85,Other,Other: explntion
78,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10021.0,9.0,Other,Other: explntion
79,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10021.0,25.0,Other,Other: explntion
80,2013,260.0,"William,Thompson, Jr.",Corporation,Albany,NY,12207.0,278.34,Other,Other: explntion
81,2013,260.0,"William,Thompson, Jr.",Corporation,Albany,NY,12207.0,8.64,Other,Other: explntion
82,2013,260.0,"William,Thompson, Jr.",Corporation,Albany,NY,12207.0,830.44,Fundraising,Fundraising
83,2013,260.0,"William,Thompson, Jr.",Corporation,Albany,NY,12207.0,818.5,Other,Other: explntion
84,2013,260.0,"William,Thompson, Jr.",Corporation,Albany,NY,12207.0,10.0,Other,Other: explntion
85,2013,260.0,"William,Thompson, Jr.",Corporation,Albany,NY,12207.0,10.0,Other,Other: explntion
86,2013,260.0,"William,Thompson, Jr.",Corporation,Albany,NY,12207.0,413.73,Other,Other: explntion
87,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10007.0,50.0,Other,Other: explntion
88,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10007.0,50.0,Other,Other: explntion
89,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10022.0,30.0,Other,Other: explntion
90,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10040.0,263.64,Other,Other: explntion
91,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10075.0,10.0,Other,Other: explntion
92,2013,,"John,Liu",Corporation,New York,NY,10002.0,600.0,Fundraising,Fundraising
93,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10106.0,17.0,Other,Other: explntion
94,2013,,"John,Liu",Corporation,New York,NY,10013.0,2000.0,Office Expenses,Office Expenses
95,2013,,"John,Liu",Corporation,New York,NY,10013.0,4200.0,Fundraising,Fundraising
96,2013,,"John,Liu",Corporation,New York,NY,10013.0,1800.0,Fundraising,Fundraising
97,2013,,"Anthony,Weiner",Corporation,New York,NY,10036.0,60.97,Other,Other: explntion
98,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10016.0,46.0,Other,Other: explntion
99,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10016.0,47.0,Other,Other: explntion
100,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10016.0,38.0,Other,Other: explntion
101,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10016.0,49.0,Other,Other: explntion
102,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10016.0,29.0,Other,Other: explntion
103,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10016.0,29.0,Other,Other: explntion
104,2013,260.0,"William,Thompson, Jr.",Corporation,S Hackensack,NJ,7606.0,468.38,Other,Other: explntion
105,2013,1666.0,"Erick,Salgado",Corporation,Brooklyn,NY,11235.0,435.5,Campaign Literature,Campgn Lit.
106,2013,1666.0,"Erick,Salgado",Corporation,Brooklyn,NY,11235.0,97.98,Office Expenses,Office Expenses
107,2013,1666.0,"Erick,Salgado",Corporation,Brooklyn,NY,11235.0,97.98,Office Expenses,Office Expenses
108,2013,1666.0,"Erick,Salgado",Corporation,Brooklyn,NY,11235.0,272.0,Office Expenses,Office Expenses
109,2013,,"Anthony,Weiner",Limited Liability Company,Brooklyn,NY,11217.0,3000.0,Campaign Consultants,Campgn Consuls.
110,2013,,"Anthony,Weiner",Limited Liability Company,Brooklyn,NY,11217.0,3000.0,Campaign Consultants,Campgn Consuls.
111,2013,,"Anthony,Weiner",Limited Liability Company,Brooklyn,NY,11217.0,3000.0,Campaign Consultants,Campgn Consuls.
112,2013,,"Anthony,Weiner",Limited Liability Company,Brooklyn,NY,11217.0,3000.0,Campaign Consultants,Campgn Consuls.
113,2013,260.0,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11232.0,303.0,Fundraising,Fundraising
114,2013,204.0,"Christine,Quinn",Corporation,Pine Brook,NJ,7058.0,207.0,Other,Other: explntion
115,2013,204.0,"Christine,Quinn",Individual,New York,NY,10014.0,2499.24,Fundraising,Fundraising
116,2013,326.0,"Bill,de Blasio",Corporation,,,,2346.0,Office Expenses,Office Expenses
117,2013,326.0,"Bill,de Blasio",Corporation,,,,253.0,Other,Other: explntion
118,2013,1690.0,"Joseph,Lhota",Individual,New York,NY,10021.0,294.87,Advance Repayment,Advance Repaymnt
119,2013,1690.0,"Joseph,Lhota",Individual,New York,NY,10021.0,50.0,Advance Repayment,Advance Repaymnt
120,2013,1690.0,"Joseph,Lhota",Individual,New York,NY,10021.0,73.13,Advance Repayment,Advance Repaymnt
121,2013,204.0,"Christine,Quinn",Corporation,Woodside,NY,11377.0,199.68,Other,Other: explntion
122,2013,204.0,"Christine,Quinn",Corporation,Woodside,NY,11377.0,177.9,Other,Other: explntion
123,2013,1690.0,"Joseph,Lhota",Other,New York,NY,10017.0,2250.0,Other,Other: explntion
124,2013,1690.0,"Joseph,Lhota",Other,New York,NY,10017.0,2850.0,Other,Other: explntion
125,2013,326.0,"Bill,de Blasio",Individual,,,,95.0,Other,Other: explntion
126,2013,204.0,"Christine,Quinn",Corporation,West Islip,NY,11795.0,152.43,Office Expenses,Office Expenses
127,2013,204.0,"Christine,Quinn",Corporation,West Islip,NY,11795.0,252.59,Office Expenses,Office Expenses
128,2013,326.0,"Bill,de Blasio",Corporation,New York,NY,10013.0,75.0,Fundraising,Fundraising
129,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,85.01,Other,Other: explntion
130,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,63.01,Other,Other: explntion
131,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,67.0,Other,Other: explntion
132,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,85.01,Other,Other: explntion
133,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,48.51,Other,Other: explntion
134,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,59.0,Other,Other: explntion
135,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,69.01,Other,Other: explntion
136,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,73.01,Other,Other: explntion
137,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,34.13,Office Expenses,Office Expenses
138,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,32.0,Other,Other: explntion
139,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,21.0,Other,Other: explntion
140,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,39.01,Other,Other: explntion
141,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,87.31,Other,Other: explntion
142,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,85.0,Other,Other: explntion
143,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,85.0,Other,Other: explntion
144,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,64.5,Other,Other: explntion
145,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,84.0,Other,Other: explntion
146,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,70.0,Other,Other: explntion
147,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,61.0,Other,Other: explntion
148,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,83.01,Other,Other: explntion
149,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,72.0,Other,Other: explntion
150,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,87.0,Other,Other: explntion
151,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,83.0,Other,Other: explntion
152,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,99.01,Other,Other: explntion
153,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,94.0,Other,Other: explntion
154,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,66.13,Other,Other: explntion
155,2013,260.0,"William,Thompson, Jr.",Corporation,New York,NY,10035.0,78.0,Other,Other: explntion
156,2013,1690.0,"Joseph,Lhota",Other,,,,2189.1,Campaign Workers Salaries,Campgn Wrkrs $$
157,2013,1690.0,"Joseph,Lhota",Other,,,,1751.09,Professional Services,Prof. Srvcs.
158,2013,1690.0,"Joseph,Lhota",Other,,,,3301.68,Petition Expenses,Petition Expns.
159,2013,1690.0,"Joseph,Lhota",Other,,,,3076.97,Professional Services,Prof. Srvcs.
160,2013,1690.0,"Joseph,Lhota",Other,,,,1652.39,Professional Services,Prof. Srvcs.
161,2013,1690.0,"Joseph,Lhota",Other,,,,1719.17,Professional Services,Prof. Srvcs.
162,2013,260.0,"William,Thompson, Jr.",Corporation,Henderson,NV,89074.0,113.4,Office Expenses,Office Expenses
163,2013,260.0,"William,Thompson, Jr.",Corporation,Henderson,NV,89074.0,74.37,Other,Other: explntion
164,2013,260.0,"William,Thompson, Jr.",Corporation,Henderson,NV,89074.0,111.65,Office Expenses,Office Expenses
165,2013,260.0,"William,Thompson, Jr.",Corporation,Henderson,NV,89074.0,127.42,Office Expenses,Office Expenses
166,2013,260.0,"William,Thompson, Jr.",Corporation,Bronx,NY,10472.0,600.0,Other,Other: explntion
167,2013,1690.0,"Joseph,Lhota",Corporation,,,,479.38,Office Expenses,Office Expenses
168,2013,1690.0,"Joseph,Lhota",Corporation,,,,163.31,Other,Other: explntion
169,2013,1690.0,"Joseph,Lhota",Corporation,,,,375.62,Other,Other: explntion
170,2013,1690.0,"Joseph,Lhota",Corporation,,,,150.0,Other,Other: explntion
171,2013,,"Anthony,Weiner",Corporation,New York,NY,10001.0,283.08,Other,Other: explntion
172,2013,326.0,"Bill,de Blasio",Corporation,Brooklyn,NY,11233.0,1392.56,Other,Other: explntion
173,2013,1666.0,"Erick,Salgado",Individual,Bronx,NY,10454.0,80.0,Petition Expenses,Petition Expns.
174,2013,1666.0,"Erick,Salgado",Individual,Bronx,NY,10454.0,100.0,Campaign Workers Salaries,Campgn Wrkrs $$
175,2013,260.0,"William,Thompson, Jr.",Individual,Hackensack,NJ,7601.0,1033.43,Campaign Workers Salaries,Campgn Wrkrs $$
176,2013,260.0,"William,Thompson, Jr.",Individual,Hackensack,NJ,7601.0,1033.44,Campaign Workers Salaries,Campgn Wrkrs $$
177,2013,260.0,"William,Thompson, Jr.",Individual,Hackensack,NJ,7601.0,734.12,Campaign Workers Salaries,Campgn Wrkrs $$
178,2013,260.0,"William,Thompson, Jr.",Individual,New York,NY,10040.0,365.15,Advance Repayment,Advance Repaymnt
179,2013,1796.0,"Jack,Hidary",Individual,,,,35.0,Petition Expenses,Petition Expns.
180,2013,326.0,"Bill,de Blasio",Corporation,New York,NY,10013.0,10000.0,Professional Services,Prof. Srvcs.
181,2013,326.0,"Bill,de Blasio",Corporation,New York,NY,10013.0,1000.0,Professional Services,Prof. Srvcs.
182,2013,326.0,"Bill,de Blasio",Corporation,New York,NY,10013.0,615.0,Professional Services,Prof. Srvcs.
183,2013,,"Anthony,Weiner",Corporation,Somerville,MA,2144.0,809.08,Fundraising,Fundraising
184,2013,,"Anthony,Weiner",Corporation,Somerville,MA,2144.0,74.25,Fundraising,Fundraising
185,2013,,"John,Liu",Corporation,Newark,NJ,7114.0,185.82,Office Expenses,Office Expenses
186,2013,,"John,Liu",Corporation,Newark,NJ,7114.0,43.55,Office Expenses,Office Expenses
187,2013,,"John,Liu",Corporation,Newark,NJ,7114.0,43.55,Office Expenses,Office Expenses
188,2013,,"John,Liu",Corporation,Newark,NJ,7114.0,43.55,Office Expenses,Office Expenses
189,2013,,"John,Liu",Corporation,Newark,NJ,7114.0,43.55,Office Expenses,Office Expenses
190,2013,,"John,Liu",Corporation,Newark,NJ,7114.0,43.55,Office Expenses,Office Expenses
191,2013,,"John,Liu",Corporation,Newark,NJ,7114.0,43.55,Office Expenses,Office Expenses
192,2013,,"John,Liu",Corporation,Newark,NJ,7114.0,43.55,Office Expenses,Office Expenses
193,2013,,"John,Liu",Corporation,Newark,NJ,7114.0,43.55,Office Expenses,Office Expenses
194,2013,326.0,"Bill,de Blasio",Individual,Brooklyn,NY,11225.0,1614.54,Campaign Workers Salaries,Campgn Wrkrs $$
195,2013,326.0,"Bill,de Blasio",Individual,Brooklyn,NY,11225.0,1614.55,Campaign Workers Salaries,Campgn Wrkrs $$
196,2013,326.0,"Bill,de Blasio",Individual,Brooklyn,NY,11225.0,1584.96,Campaign Workers Salaries,Campgn Wrkrs $$
197,2013,326.0,"Bill,de Blasio",Individual,Brooklyn,NY,11225.0,73.81,Advance Repayment,Advance Repaymnt
198,2013,326.0,"Bill,de Blasio",Individual,Brooklyn,NY,11225.0,1584.97,Campaign Workers Salaries,Campgn Wrkrs $$
199,2013,326.0,"Bill,de Blasio",Individual,Brooklyn,NY,11225.0,878.2,Campaign Workers Salaries,Campgn Wrkrs $$
200,2013,204.0,"Christine,Quinn",Individual,,,,175.0,Advance Repayment,Advance Repaymnt
201,2013,1690.0,"Joseph,Lhota",Corporation,Staten Island,NY,10309.0,871.0,Professional Services,Prof. Srvcs.
202,2013,1690.0,"Joseph,Lhota",Corporation,,,,488.85,Other,Other: explntion
203,2013,,"John,Liu",Corporation,New York,NY,10011.0,163.3,Office Expenses,Office Expenses
204,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,20582.41,Campaign Workers Salaries,Campgn Wrkrs $$
205,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,19582.05,Campaign Workers Salaries,Campgn Wrkrs $$
206,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,88.8,Campaign Workers Salaries,Campgn Wrkrs $$
207,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,20.25,Campaign Workers Salaries,Campgn Wrkrs $$
208,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,93.3,Campaign Workers Salaries,Campgn Wrkrs $$
209,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,93.3,Campaign Workers Salaries,Campgn Wrkrs $$
210,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,19276.42,Campaign Workers Salaries,Campgn Wrkrs $$
211,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,93.3,Professional Services,Prof. Srvcs.
212,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,19241.21,Campaign Workers Salaries,Campgn Wrkrs $$
213,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,93.3,Professional Services,Prof. Srvcs.
214,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,93.3,Professional Services,Prof. Srvcs.
215,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,17566.17,Campaign Workers Salaries,Campgn Wrkrs $$
216,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,35755.27,Campaign Workers Salaries,Campgn Wrkrs $$
217,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,106.8,Professional Services,Prof. Srvcs.
218,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,41423.75,Campaign Workers Salaries,Campgn Wrkrs $$
219,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,177.95,Campaign Workers Salaries,Campgn Wrkrs $$
220,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,1090.39,Campaign Workers Salaries,Campgn Wrkrs $$
221,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,36817.06,Campaign Workers Salaries,Campgn Wrkrs $$
222,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,36109.46,Campaign Workers Salaries,Campgn Wrkrs $$
223,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,19297.7,Campaign Workers Salaries,Campgn Wrkrs $$
224,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,119.6,Professional Services,Prof. Srvcs.
225,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,16628.4,Campaign Workers Salaries,Campgn Wrkrs $$
226,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,119.6,Campaign Workers Salaries,Campgn Wrkrs $$
227,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,110.6,Campaign Workers Salaries,Campgn Wrkrs $$
228,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,14759.54,Campaign Workers Salaries,Campgn Wrkrs $$
229,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,13602.4,Campaign Workers Salaries,Campgn Wrkrs $$
230,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,103.85,Campaign Workers Salaries,Campgn Wrkrs $$
231,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,337.72,Campaign Workers Salaries,Campgn Wrkrs $$
232,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,53.0,Campaign Workers Salaries,Campgn Wrkrs $$
233,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,337.72,Campaign Workers Salaries,Campgn Wrkrs $$
234,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,53.0,Campaign Workers Salaries,Campgn Wrkrs $$
235,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,337.72,Campaign Workers Salaries,Campgn Wrkrs $$
236,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,78.0,Campaign Workers Salaries,Campgn Wrkrs $$
237,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,337.72,Campaign Workers Salaries,Campgn Wrkrs $$
238,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,78.0,Campaign Workers Salaries,Campgn Wrkrs $$
239,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,337.72,Campaign Workers Salaries,Campgn Wrkrs $$
240,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,53.0,Campaign Workers Salaries,Campgn Wrkrs $$
241,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,337.72,Campaign Workers Salaries,Campgn Wrkrs $$
242,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,53.0,Campaign Workers Salaries,Campgn Wrkrs $$
243,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,337.72,Campaign Workers Salaries,Campgn Wrkrs $$
244,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,53.0,Campaign Workers Salaries,Campgn Wrkrs $$
245,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,336.47,Other,Other: explntion
246,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,53.0,Other,Other: explntion
247,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,336.47,Other,Other: explntion
248,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,50.9,Other,Other: explntion
249,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,53.0,Other,Other: explntion
250,2013,326.0,"Bill,de Blasio",Corporation,Roseland,NJ,7068.0,21.0,Other,Other: explntion
